peer,KPI,sort,Product,Hierarchy 1,average,Value,Rank,last,group,Code
OLAP analysis-focused products,Business value,1,MS Excel,Business value,6.199176764,4.28414896,14,,1,
OLAP analysis-focused products,Business value,1,MIK (prevero),Business value,6.199176764,5.96686943,11,,1,
OLAP analysis-focused products,Business value,1,prevero (prevero),Business value,6.199176764,8.056063801,4,,1,
OLAP analysis-focused products,Business value,1,Pyramid Analytics,Business value,6.199176764,8.620738099,1,,1,
OLAP analysis-focused products,Business value,1,SAP BEx,Business value,6.199176764,1,16,,1,
OLAP analysis-focused products,Business value,1,SAP BO Analysis,Business value,6.199176764,3.800692024,15,,1,
OLAP analysis-focused products,Business value,1,TARGIT,Business value,6.199176764,8.362754904,2,,1,
OLAP analysis-focused products,Business benefits,2,Bissantz,Business value,6.142196474,8.021369244,5,,2,
OLAP analysis-focused products,Business benefits,2,BOARD,Business value,6.142196474,6.748351509,8,,2,
OLAP analysis-focused products,Business benefits,2,CALUMO,Business value,6.142196474,7.95166583,6,,2,
OLAP analysis-focused products,Business benefits,2,Cubeware,Business value,6.142196474,6.634679443,9,,2,
OLAP analysis-focused products,Business benefits,2,cubus,Business value,6.142196474,8.058901851,4,,2,
OLAP analysis-focused products,Business benefits,2,CXO-Cockpit,Business value,6.142196474,2.743316044,15,,2,
OLAP analysis-focused products,Business benefits,2,IBM Plan Analytics,Business value,6.142196474,7.178762205,7,,2,
OLAP analysis-focused products,Business benefits,2,Infor,Business value,6.142196474,5.27047933,12,,2,
OLAP analysis-focused products,Business benefits,2,Jedox,Business value,6.142196474,6.029197312,10,,2,
OLAP analysis-focused products,Business benefits,2,MS Excel,Business value,6.142196474,3.339870553,13,,2,
OLAP analysis-focused products,Business benefits,2,MIK (prevero),Business value,6.142196474,5.275402527,11,,2,
OLAP analysis-focused products,Business benefits,2,prevero (prevero),Business value,6.142196474,9.870820835,1,,2,
OLAP analysis-focused products,Business benefits,2,Pyramid Analytics,Business value,6.142196474,8.479267056,3,,2,
OLAP analysis-focused products,Business benefits,2,SAP BEx,Business value,6.142196474,1,16,,2,
OLAP analysis-focused products,Business benefits,2,SAP BO Analysis,Business value,6.142196474,2.878518894,14,,2,
OLAP analysis-focused products,Business benefits,2,TARGIT,Business value,6.142196474,8.794540959,2,,2,
OLAP analysis-focused products,Project success,3,Bissantz,Business value,6.70356914,8.26203525,4,,2,
OLAP analysis-focused products,Project success,3,BOARD,Business value,6.70356914,6.371399439,10,,2,
OLAP analysis-focused products,Project success,3,CALUMO,Business value,6.70356914,5.645070672,13,,2,
OLAP analysis-focused products,Project success,3,Cubeware,Business value,6.70356914,6.118413794,11,,2,
OLAP analysis-focused products,Project success,3,cubus,Business value,6.70356914,9.167410145,1,,2,
OLAP analysis-focused products,Project success,3,CXO-Cockpit,Business value,6.70356914,8.792604409,3,,2,
OLAP analysis-focused products,Project success,3,IBM Plan Analytics,Business value,6.70356914,6.73798751,9,,2,
OLAP analysis-focused products,Project success,3,Infor,Business value,6.70356914,6.083099669,12,,2,
OLAP analysis-focused products,Project success,3,Jedox,Business value,6.70356914,7.837751721,7,,2,
OLAP analysis-focused products,Project success,3,MS Excel,Business value,6.70356914,4.250687027,14,,2,
OLAP analysis-focused products,Project success,3,MIK (prevero),Business value,6.70356914,7.859918292,6,,2,
OLAP analysis-focused products,Project success,3,prevero (prevero),Business value,6.70356914,8.256831946,5,,2,
OLAP analysis-focused products,Project success,3,Pyramid Analytics,Business value,6.70356914,8.885737956,2,,2,
OLAP analysis-focused products,Project success,3,SAP BEx,Business value,6.70356914,1,16,,2,
OLAP analysis-focused products,Project success,3,SAP BO Analysis,Business value,6.70356914,4.184297731,15,,2,
OLAP analysis-focused products,Project success,3,TARGIT,Business value,6.70356914,7.803860682,8,,2,
OLAP analysis-focused products,Project length,4,Bissantz,Business value,5.361332881,4.555555556,10,,2,
OLAP analysis-focused products,Project length,4,BOARD,Business value,5.361332881,4.827777778,9,,2,
OLAP analysis-focused products,Project length,4,CALUMO,Business value,5.361332881,6.37037037,6,,2,
OLAP analysis-focused products,Project length,4,Cubeware,Business value,5.361332881,3.763636364,13,,2,
OLAP analysis-focused products,Project length,4,cubus,Business value,5.361332881,6.101075269,7,,2,
OLAP analysis-focused products,Project length,4,CXO-Cockpit,Business value,5.361332881,8.475555556,2,,2,
OLAP analysis-focused products,Project length,4,IBM Plan Analytics,Business value,5.361332881,4.220512821,12,,2,
OLAP analysis-focused products,Project length,4,Infor,Business value,5.361332881,2.430894309,14,,2,
OLAP analysis-focused products,Project length,4,Jedox,Business value,5.361332881,7.88627451,4,,2,
OLAP analysis-focused products,Project length,4,MS Excel,Business value,5.361332881,7.183908046,5,,2,
OLAP analysis-focused products,Project length,4,MIK (prevero),Business value,5.361332881,4.255172414,11,,2,
OLAP analysis-focused products,Project length,4,prevero (prevero),Business value,5.361332881,2.21025641,15,,2,
OLAP analysis-focused products,Project length,4,Pyramid Analytics,Business value,5.361332881,8.515151515,1,,2,
OLAP analysis-focused products,Project length,4,SAP BEx,Business value,5.361332881,1,16,,2,
OLAP analysis-focused products,Project length,4,SAP BO Analysis,Business value,5.361332881,5.8,8,,2,
OLAP analysis-focused products,Project length,4,TARGIT,Business value,5.361332881,8.185185185,3,,2,
OLAP analysis-focused products,Customer satisfaction,5,Bissantz,Customer satisfaction,6.739735063,8.127383462,7,,1,
OLAP analysis-focused products,Customer satisfaction,5,BOARD,Customer satisfaction,6.739735063,6.942036565,9,,1,
OLAP analysis-focused products,Customer satisfaction,5,CALUMO,Customer satisfaction,6.739735063,8.357878706,3,,1,
OLAP analysis-focused products,Customer satisfaction,5,Cubeware,Customer satisfaction,6.739735063,5.685119508,12,,1,
OLAP analysis-focused products,Customer satisfaction,5,cubus,Customer satisfaction,6.739735063,9.387697588,1,,1,
OLAP analysis-focused products,Customer satisfaction,5,CXO-Cockpit,Customer satisfaction,6.739735063,8.73074898,2,,1,
OLAP analysis-focused products,Customer satisfaction,5,IBM Plan Analytics,Customer satisfaction,6.739735063,6.151886609,10,,1,
OLAP analysis-focused products,Customer satisfaction,5,Infor,Customer satisfaction,6.739735063,4.732909468,14,,1,
OLAP analysis-focused products,Customer satisfaction,5,Jedox,Customer satisfaction,6.739735063,8.179517543,6,,1,
OLAP analysis-focused products,Customer satisfaction,5,MS Excel,Customer satisfaction,6.739735063,4.944837054,13,,1,
OLAP analysis-focused products,Customer satisfaction,5,MIK (prevero),Customer satisfaction,6.739735063,5.869512135,11,,1,
OLAP analysis-focused products,Customer satisfaction,5,prevero (prevero),Customer satisfaction,6.739735063,6.998545229,8,,1,
OLAP analysis-focused products,Customer satisfaction,5,Pyramid Analytics,Customer satisfaction,6.739735063,8.207053691,5,,1,
OLAP analysis-focused products,Customer satisfaction,5,SAP BEx,Customer satisfaction,6.739735063,2.813001619,16,,1,
OLAP analysis-focused products,Customer satisfaction,5,SAP BO Analysis,Customer satisfaction,6.739735063,4.372299911,15,,1,
OLAP analysis-focused products,Customer satisfaction,5,TARGIT,Customer satisfaction,6.739735063,8.335332934,4,,1,
OLAP analysis-focused products,Price-to-value,6,Bissantz,Customer satisfaction,7.797948889,7.861921891,9,,2,
OLAP analysis-focused products,Price-to-value,6,BOARD,Customer satisfaction,7.797948889,7.545858171,11,,2,
OLAP analysis-focused products,Price-to-value,6,CALUMO,Customer satisfaction,7.797948889,9.535200411,3,,2,
OLAP analysis-focused products,Price-to-value,6,Cubeware,Customer satisfaction,7.797948889,8.262716291,6,,2,
OLAP analysis-focused products,Price-to-value,6,cubus,Customer satisfaction,7.797948889,10,1,,2,
OLAP analysis-focused products,Price-to-value,6,CXO-Cockpit,Customer satisfaction,7.797948889,7.843329908,10,,2,
OLAP analysis-focused products,Price-to-value,6,IBM Plan Analytics,Customer satisfaction,7.797948889,6.016003524,15,,2,
OLAP analysis-focused products,Price-to-value,6,Infor,Customer satisfaction,7.797948889,6.736073998,13,,2,
OLAP analysis-focused products,Price-to-value,6,Jedox,Customer satisfaction,7.797948889,9.154909838,4,,2,
OLAP analysis-focused products,Price-to-value,6,MS Excel,Customer satisfaction,7.797948889,9.007495615,5,,2,
OLAP analysis-focused products,Price-to-value,6,MIK (prevero),Customer satisfaction,7.797948889,7.051574325,12,,2,
OLAP analysis-focused products,Price-to-value,6,prevero (prevero),Customer satisfaction,7.797948889,7.884360492,8,,2,
OLAP analysis-focused products,Price-to-value,6,Pyramid Analytics,Customer satisfaction,7.797948889,9.793422405,2,,2,
OLAP analysis-focused products,Price-to-value,6,SAP BEx,Customer satisfaction,7.797948889,3.295618051,16,,2,
OLAP analysis-focused products,Price-to-value,6,SAP BO Analysis,Customer satisfaction,7.797948889,6.547203054,14,,2,
OLAP analysis-focused products,Price-to-value,6,TARGIT,Customer satisfaction,7.797948889,8.231494247,7,,2,
OLAP analysis-focused products,Recommendation,7,Bissantz,Customer satisfaction,5.800311051,7.286282306,4,,2,
OLAP analysis-focused products,Recommendation,7,BOARD,Customer satisfaction,5.800311051,6.89860835,7,,2,
OLAP analysis-focused products,Recommendation,7,CALUMO,Customer satisfaction,5.800311051,7.151783178,6,,2,
OLAP analysis-focused products,Recommendation,7,Cubeware,Customer satisfaction,5.800311051,4.236966262,13,,2,
OLAP analysis-focused products,Recommendation,7,cubus,Customer satisfaction,5.800311051,8.93389662,1,,2,
OLAP analysis-focused products,Recommendation,7,CXO-Cockpit,Customer satisfaction,5.800311051,8.03036619,2,,2,
OLAP analysis-focused products,Recommendation,7,IBM Plan Analytics,Customer satisfaction,5.800311051,6.25652336,9,,2,
OLAP analysis-focused products,Recommendation,7,Infor,Customer satisfaction,5.800311051,2.013916501,15,,2,
OLAP analysis-focused products,Recommendation,7,Jedox,Customer satisfaction,5.800311051,5.929423459,10,,2,
OLAP analysis-focused products,Recommendation,7,MS Excel,Customer satisfaction,5.800311051,5.43553746,11,,2,
OLAP analysis-focused products,Recommendation,7,MIK (prevero),Customer satisfaction,5.800311051,4.540258449,12,,2,
